Home Team,Away Team,Score,Home Team Fouls,Home Team Yellow Cards,Home Team Second Yellow Cards,Home Team Red Cards,Away Team Fouls,Away Team Yellow Cards,Away Team Second Yellow Cards,Away Team Red Cards,year
MAN UTD,WATFORD,1-0,6.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,2017
BURNLEY,BOURNEMOUTH,1-2,14.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017
HUDDERSFIELD,ARSENAL,0-1,11.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2017
WEST HAM,EVERTON,3-1,10.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2017
SOUTHAMPTON,MAN CITY,0-1,8.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,2017
CRYSTAL PALACE,WEST BROM,2-0,10.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,2017
LIVERPOOL,BRIGHTON,4-0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2017
SWANSEA,STOKE,1-2,12.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2017
NEWCASTLE,CHELSEA,3-0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2017
TOTTENHAM,LEICESTER CITY,5-4,9.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2017
MAN UTD,LEICESTER CITY,2-1,11.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
NEWCASTLE,TOTTENHAM,1-2,11.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
HUDDERSFIELD,CHELSEA,0-3,9.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
WATFORD,BRIGHTON,2-0,10.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
BOURNEMOUTH,CARDIFF,2-0,11.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
FULHAM,CRYSTAL PALACE,0-2,9.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
WOLVES,EVERTON,2-2,8.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2018
SOUTHAMPTON,BURNLEY,0-0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
LIVERPOOL,WEST HAM,4-0,14.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
ARSENAL,MAN CITY,0-2,11.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
CARDIFF,NEWCASTLE,0-0,14.0,2.0,0.0,0.0,16.0,2.0,0.0,1.0,2018
TOTTENHAM,FULHAM,3-1,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
EVERTON,SOUTHAMPTON,2-1,8.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,2018
WEST HAM,BOURNEMOUTH,1-2,14.0,6.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
LEICESTER CITY,WOLVES,2-0,10.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,2018
CHELSEA,ARSENAL,3-2,12.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
MAN CITY,HUDDERSFIELD,6-1,9.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2018
BURNLEY,WATFORD,1-3,8.0,1.0,0.0,0.0,19.0,2.0,0.0,0.0,2018
BRIGHTON,MAN UTD,3-2,16.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,LIVERPOOL,0-2,6.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,2018
WOLVES,MAN CITY,1-1,13.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
BOURNEMOUTH,EVERTON,2-2,12.0,0.0,0.0,1.0,10.0,3.0,0.0,1.0,2018
ARSENAL,WEST HAM,3-1,16.0,1.0,0.0,0.0,13.0,3.0,0.0,0.0,2018
HUDDERSFIELD,CARDIFF,0-0,8.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2018
SOUTHAMPTON,LEICESTER CITY,1-2,13.0,2.0,1.0,0.0,11.0,1.0,0.0,0.0,2018
LIVERPOOL,BRIGHTON,1-0,8.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
WATFORD,CRYSTAL PALACE,2-1,14.0,4.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
FULHAM,BURNLEY,4-2,11.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
NEWCASTLE,CHELSEA,1-2,16.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
MAN UTD,TOTTENHAM,0-3,11.0,2.0,0.0,0.0,16.0,3.0,0.0,0.0,2018
LEICESTER CITY,LIVERPOOL,1-2,9.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
WEST HAM,WOLVES,0-1,10.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,SOUTHAMPTON,0-2,11.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
CHELSEA,BOURNEMOUTH,2-0,10.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
BRIGHTON,FULHAM,2-2,12.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,2018
EVERTON,HUDDERSFIELD,1-1,13.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,2018
MAN CITY,NEWCASTLE,2-1,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2018
CARDIFF,ARSENAL,2-3,12.0,3.0,0.0,0.0,14.0,4.0,0.0,0.0,2018
WATFORD,TOTTENHAM,2-1,9.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
BURNLEY,MAN UTD,0-2,7.0,2.0,0.0,0.0,13.0,3.0,0.0,1.0,2018
TOTTENHAM,LIVERPOOL,1-2,17.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2018
MAN CITY,FULHAM,3-0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2018
NEWCASTLE,ARSENAL,1-2,13.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
CHELSEA,CARDIFF,4-1,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
HUDDERSFIELD,CRYSTAL PALACE,0-1,11.0,1.0,0.0,0.0,17.0,2.0,0.0,0.0,2018
BOURNEMOUTH,LEICESTER CITY,4-2,13.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,2018
WATFORD,MAN UTD,1-2,9.0,2.0,0.0,0.0,11.0,2.0,1.0,0.0,2018
WOLVES,BURNLEY,1-0,10.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,2018
EVERTON,WEST HAM,1-3,15.0,2.0,0.0,0.0,12.0,5.0,0.0,0.0,2018
SOUTHAMPTON,BRIGHTON,2-2,10.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,2018
FULHAM,WATFORD,1-1,11.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,NEWCASTLE,0-0,8.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
LIVERPOOL,SOUTHAMPTON,3-0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
MAN UTD,WOLVES,1-1,5.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,2018
LEICESTER CITY,HUDDERSFIELD,3-1,10.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,2018
BURNLEY,BOURNEMOUTH,4-0,17.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2018
CARDIFF,MAN CITY,0-5,6.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
BRIGHTON,TOTTENHAM,1-2,15.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
WEST HAM,CHELSEA,0-0,11.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
ARSENAL,EVERTON,2-0,17.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
WEST HAM,MAN UTD,3-1,12.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
WOLVES,SOUTHAMPTON,2-0,11.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
MAN CITY,BRIGHTON,2-0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
NEWCASTLE,LEICESTER CITY,0-2,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
ARSENAL,WATFORD,2-0,11.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0,2018
EVERTON,FULHAM,3-0,13.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,2018
HUDDERSFIELD,TOTTENHAM,0-2,17.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
CHELSEA,LIVERPOOL,1-1,7.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
CARDIFF,BURNLEY,1-2,11.0,1.0,0.0,0.0,15.0,3.0,0.0,0.0,2018
BOURNEMOUTH,CRYSTAL PALACE,2-1,9.0,3.0,0.0,0.0,12.0,4.0,0.0,0.0,2018
BRIGHTON,WEST HAM,1-0,12.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
CRYSTAL PALACE,WOLVES,0-1,11.0,3.0,0.0,0.0,13.0,4.0,0.0,0.0,2018
WATFORD,BOURNEMOUTH,0-4,11.0,4.0,1.0,0.0,9.0,1.0,0.0,0.0,2018
TOTTENHAM,CARDIFF,1-0,7.0,3.0,0.0,0.0,11.0,1.0,0.0,1.0,2018
LEICESTER CITY,EVERTON,1-2,10.0,3.0,1.0,0.0,11.0,1.0,0.0,0.0,2018
BURNLEY,HUDDERSFIELD,1-1,9.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
MAN UTD,NEWCASTLE,3-2,16.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
FULHAM,ARSENAL,1-5,11.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2018
SOUTHAMPTON,CHELSEA,0-3,13.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
LIVERPOOL,MAN CITY,0-0,10.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
CHELSEA,MAN UTD,2-2,9.0,2.0,0.0,0.0,17.0,5.0,0.0,0.0,2018
WOLVES,WATFORD,0-2,23.0,3.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
MAN CITY,BURNLEY,5-0,11.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2018
NEWCASTLE,BRIGHTON,0-1,13.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,2018
CARDIFF,FULHAM,4-2,15.0,3.0,0.0,0.0,16.0,3.0,0.0,0.0,2018
WEST HAM,TOTTENHAM,0-1,8.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
BOURNEMOUTH,SOUTHAMPTON,0-0,11.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
HUDDERSFIELD,LIVERPOOL,0-1,9.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
EVERTON,CRYSTAL PALACE,2-0,13.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,2018
ARSENAL,LEICESTER CITY,3-1,10.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
SOUTHAMPTON,NEWCASTLE,0-0,9.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
BRIGHTON,WOLVES,1-0,11.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
WATFORD,HUDDERSFIELD,3-0,9.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
FULHAM,BOURNEMOUTH,0-3,16.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,2018
LIVERPOOL,CARDIFF,4-1,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2018
LEICESTER CITY,WEST HAM,1-1,17.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2018
BURNLEY,CHELSEA,0-4,14.0,4.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
CRYSTAL PALACE,ARSENAL,2-2,10.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
MAN UTD,EVERTON,2-1,15.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
TOTTENHAM,MAN CITY,0-1,13.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
BOURNEMOUTH,MAN UTD,1-2,12.0,4.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
EVERTON,BRIGHTON,3-1,9.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2018
CARDIFF,LEICESTER CITY,0-1,13.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
WEST HAM,BURNLEY,4-2,7.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,2018
NEWCASTLE,WATFORD,1-0,12.0,1.0,0.0,0.0,11.0,5.0,0.0,0.0,2018
ARSENAL,LIVERPOOL,1-1,7.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
WOLVES,TOTTENHAM,2-3,11.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
MAN CITY,SOUTHAMPTON,6-1,14.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CHELSEA,CRYSTAL PALACE,3-1,6.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
HUDDERSFIELD,FULHAM,1-0,11.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
CARDIFF,BRIGHTON,2-1,7.0,2.0,0.0,0.0,21.0,1.0,0.0,1.0,2018
NEWCASTLE,BOURNEMOUTH,2-1,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
HUDDERSFIELD,WEST HAM,1-1,9.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
SOUTHAMPTON,WATFORD,1-1,13.0,3.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
LEICESTER CITY,BURNLEY,0-0,13.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
CRYSTAL PALACE,TOTTENHAM,0-1,12.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
LIVERPOOL,FULHAM,2-0,11.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
CHELSEA,EVERTON,0-0,7.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,2018
MAN CITY,MAN UTD,3-1,12.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
ARSENAL,WOLVES,1-1,9.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
MAN UTD,CRYSTAL PALACE,0-0,13.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
WEST HAM,MAN CITY,0-4,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
BRIGHTON,LEICESTER CITY,1-1,10.0,3.0,0.0,0.0,7.0,2.0,1.0,0.0,2018
WATFORD,LIVERPOOL,0-3,12.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,2018
FULHAM,SOUTHAMPTON,3-2,10.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,2018
EVERTON,CARDIFF,1-0,12.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,2018
TOTTENHAM,CHELSEA,3-1,19.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
BOURNEMOUTH,ARSENAL,1-2,6.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2018
WOLVES,HUDDERSFIELD,0-2,9.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
BURNLEY,NEWCASTLE,1-2,6.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
CARDIFF,WOLVES,2-1,3.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
CRYSTAL PALACE,BURNLEY,2-0,9.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
MAN CITY,BOURNEMOUTH,3-1,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
NEWCASTLE,WEST HAM,0-3,10.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
LEICESTER CITY,WATFORD,2-0,7.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,2018
HUDDERSFIELD,BRIGHTON,1-2,10.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,2018
SOUTHAMPTON,MAN UTD,2-2,12.0,4.0,0.0,0.0,13.0,4.0,0.0,0.0,2018
CHELSEA,FULHAM,2-0,8.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,2018
ARSENAL,TOTTENHAM,4-2,15.0,3.0,0.0,0.0,17.0,4.0,1.0,0.0,2018
LIVERPOOL,EVERTON,1-0,12.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
WEST HAM,CARDIFF,3-1,10.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
BRIGHTON,CRYSTAL PALACE,3-1,14.0,2.0,0.0,1.0,12.0,3.0,0.0,0.0,2018
BOURNEMOUTH,HUDDERSFIELD,2-1,14.0,4.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
WATFORD,MAN CITY,1-2,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
WOLVES,CHELSEA,2-1,18.0,4.0,0.0,0.0,10.0,4.0,0.0,0.0,2018
FULHAM,LEICESTER CITY,1-1,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2018
BURNLEY,LIVERPOOL,1-3,10.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
EVERTON,NEWCASTLE,1-1,7.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,2018
MAN UTD,ARSENAL,2-2,13.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
TOTTENHAM,SOUTHAMPTON,3-1,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
BOURNEMOUTH,LIVERPOOL,0-4,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
MAN UTD,FULHAM,4-1,11.0,1.0,0.0,0.0,15.0,2.0,1.0,0.0,2018
BURNLEY,BRIGHTON,1-0,11.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
CARDIFF,SOUTHAMPTON,1-0,9.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
WEST HAM,CRYSTAL PALACE,3-2,10.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
ARSENAL,HUDDERSFIELD,1-0,13.0,5.0,0.0,0.0,20.0,4.0,0.0,0.0,2018
CHELSEA,MAN CITY,2-0,12.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
LEICESTER CITY,TOTTENHAM,0-2,12.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
NEWCASTLE,WOLVES,1-2,10.0,2.0,0.0,1.0,17.0,5.0,0.0,0.0,2018
EVERTON,WATFORD,2-2,13.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
MAN CITY,EVERTON,3-1,7.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
TOTTENHAM,BURNLEY,1-0,7.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
HUDDERSFIELD,NEWCASTLE,0-1,5.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,LEICESTER CITY,1-0,10.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
WATFORD,CARDIFF,3-2,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
WOLVES,BOURNEMOUTH,2-0,15.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
FULHAM,WEST HAM,0-2,14.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
SOUTHAMPTON,ARSENAL,3-2,12.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
BRIGHTON,CHELSEA,1-2,14.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2018
LIVERPOOL,MAN UTD,3-1,6.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,2018
WOLVES,LIVERPOOL,0-2,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
ARSENAL,BURNLEY,3-1,10.0,2.0,0.0,0.0,14.0,5.0,0.0,0.0,2018
BOURNEMOUTH,BRIGHTON,2-0,8.0,2.0,0.0,0.0,18.0,1.0,1.0,0.0,2018
MAN CITY,CRYSTAL PALACE,2-3,7.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2018
NEWCASTLE,FULHAM,0-0,9.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,2018
CHELSEA,LEICESTER CITY,0-1,10.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
HUDDERSFIELD,SOUTHAMPTON,1-3,12.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,2018
WEST HAM,WATFORD,0-2,9.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
CARDIFF,MAN UTD,1-5,13.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
EVERTON,TOTTENHAM,2-6,13.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
FULHAM,WOLVES,1-1,9.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,2018
LIVERPOOL,NEWCASTLE,4-0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2018
TOTTENHAM,BOURNEMOUTH,5-0,5.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
MAN UTD,HUDDERSFIELD,3-1,9.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
LEICESTER CITY,MAN CITY,2-1,5.0,2.0,0.0,0.0,8.0,2.0,0.0,1.0,2018
BURNLEY,EVERTON,1-5,11.0,2.0,0.0,0.0,19.0,4.0,0.0,0.0,2018
CRYSTAL PALACE,CARDIFF,0-0,9.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,2018
BRIGHTON,ARSENAL,1-1,10.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2018
WATFORD,CHELSEA,1-2,15.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
SOUTHAMPTON,WEST HAM,1-2,10.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2018
LEICESTER CITY,CARDIFF,0-1,14.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
BRIGHTON,EVERTON,1-0,10.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
WATFORD,NEWCASTLE,1-1,17.0,1.0,0.0,0.0,16.0,2.0,0.0,0.0,2018
FULHAM,HUDDERSFIELD,1-0,12.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
TOTTENHAM,WOLVES,1-3,7.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
LIVERPOOL,ARSENAL,5-1,8.0,1.0,0.0,0.0,13.0,2.0,0.0,0.0,2018
CRYSTAL PALACE,CHELSEA,0-1,11.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
BURNLEY,WEST HAM,2-0,15.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,2018
SOUTHAMPTON,MAN CITY,1-3,11.0,2.0,0.0,1.0,10.0,3.0,0.0,0.0,2018
MAN UTD,BOURNEMOUTH,4-1,10.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,2018
EVERTON,LEICESTER CITY,0-1,5.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,2018
ARSENAL,FULHAM,4-1,7.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,2018
CARDIFF,TOTTENHAM,0-3,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2018
HUDDERSFIELD,BURNLEY,1-2,11.0,1.0,1.0,0.0,9.0,4.0,0.0,1.0,2018
WEST HAM,BRIGHTON,2-2,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
BOURNEMOUTH,WATFORD,3-3,9.0,1.0,0.0,0.0,15.0,4.0,0.0,0.0,2018
WOLVES,CRYSTAL PALACE,0-2,9.0,4.0,0.0,0.0,7.0,1.0,0.0,0.0,2018
CHELSEA,SOUTHAMPTON,0-0,8.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,2018
NEWCASTLE,MAN UTD,0-2,10.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
MAN CITY,LIVERPOOL,2-1,12.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,2018
WEST HAM,ARSENAL,1-0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2018
LEICESTER CITY,SOUTHAMPTON,1-2,7.0,2.0,0.0,0.0,9.0,2.0,1.0,0.0,2018
BURNLEY,FULHAM,2-1,5.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
CARDIFF,HUDDERSFIELD,0-0,12.0,3.0,0.0,0.0,14.0,1.0,0.0,0.0,2018
CRYSTAL PALACE,WATFORD,1-2,11.0,1.0,0.0,0.0,11.0,4.0,0.0,0.0,2018
BRIGHTON,LIVERPOOL,0-1,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018
CHELSEA,NEWCASTLE,2-1,6.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,2018
EVERTON,BOURNEMOUTH,2-0,17.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,2018
TOTTENHAM,MAN UTD,0-1,8.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,2018
MAN CITY,WOLVES,3-0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2018
WOLVES,LEICESTER CITY,4-3,11.0,3.0,0.0,0.0,10.0,3.0,0.0,0.0,2018
LIVERPOOL,CRYSTAL PALACE,4-3,6.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,2018
NEWCASTLE,CARDIFF,3-0,11.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2018
MAN UTD,BRIGHTON,2-1,11.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2018
SOUTHAMPTON,EVERTON,2-1,12.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,2018
WATFORD,BURNLEY,0-0,14.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
BOURNEMOUTH,WEST HAM,2-0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
ARSENAL,CHELSEA,2-0,13.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,2018
HUDDERSFIELD,MAN CITY,0-3,10.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2018
FULHAM,TOTTENHAM,1-2,10.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,2018
HUDDERSFIELD,EVERTON,0-1,13.0,1.0,0.0,0.0,10.0,4.0,0.0,1.0,2018
WOLVES,WEST HAM,3-0,8.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,2018
FULHAM,BRIGHTON,4-2,10.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,2018
ARSENAL,CARDIFF,2-1,14.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,2018
NEWCASTLE,MAN CITY,2-1,9.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,2018
MAN UTD,BURNLEY,2-2,10.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2018
BOURNEMOUTH,CHELSEA,4-0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2018
SOUTHAMPTON,CRYSTAL PALACE,1-1,11.0,2.0,0.0,0.0,8.0,3.0,1.0,0.0,2018
LIVERPOOL,LEICESTER CITY,1-1,13.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,2018
TOTTENHAM,WATFORD,2-1,6.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,2018
TOTTENHAM,NEWCASTLE,1-0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2018
